ID_Importacion;Fecha_Lista;Nota;Estado
41213341-DAT305;2025-11-09;1;Desaprobado
41661140-IA300;2025-11-09;4;Aprobado
43456083-DAT101;2025-11-09;2;Desaprobado
45002798-DAT305;2025-11-09;5;Aprobado
30713710-IA300;2025-11-10;1;Desaprobado
31206140-DAT201;2025-11-10;7;Aprobado
32522161-IA400;2025-11-10;1;Desaprobado
35385278-DAT201;2025-11-10;9;Aprobado
35926356-DAT305;2025-11-10;8;Aprobado
40980489-DEV101;2025-11-10;4;Aprobado
41833461-GEN101;2025-11-10;10;Aprobado
44227115-MKT200;2025-11-10;4;Aprobado
44227115-NEG400;2025-11-10;9;Aprobado
44340522-IA300;2025-11-10;2;Desaprobado
46145128-DAT305;2025-11-10;8;Aprobado
32119317-DAT305;2025-11-11;7;Aprobado
32349636-DAT101;2025-11-11;1;Desaprobado
32454237-IA300;2025-11-11;6;Aprobado
32496231-DAT305;2025-11-11;5;Aprobado
38714246-DEV101;2025-11-11;9;Aprobado
39126892-DAT305;2025-11-11;8;Aprobado
40612010-IA400;2025-11-11;5;Aprobado
41626422-GEN101;2025-11-11;8;Aprobado
43286289-GEN101;2025-11-11;3;Desaprobado
43651947-DAT305;2025-11-11;5;Aprobado
45315237-UX100;2025-11-11;4;Aprobado
45444903-IA400;2025-11-11;9;Aprobado
47645473-MKT200;2025-11-11;7;Aprobado
31615043-DAT201;2025-11-12;2;Desaprobado
33582066-GEN101;2025-11-12;2;Desaprobado
33709759-DAT305;2025-11-12;3;Desaprobado
33745990-IA400;2025-11-12;9;Aprobado
33818954-DAT201;2025-11-12;3;Desaprobado
34341037-UX100;2025-11-12;1;Desaprobado
34832335-IA400;2025-11-12;1;Desaprobado
35926356-DEV101;2025-11-12;10;Aprobado
36160142-NEG400;2025-11-12;2;Desaprobado
36907961-DAT101;2025-11-12;7;Aprobado
37017626-IA400;2025-11-12;5;Aprobado
37515292-MKT200;2025-11-12;8;Aprobado
37763133-DAT305;2025-11-12;8;Aprobado
38002503-IA400;2025-11-12;3;Desaprobado
38111908-DEV101;2025-11-12;1;Desaprobado
38964128-MKT200;2025-11-12;3;Desaprobado
40451762-DEV101;2025-11-12;3;Desaprobado
43711417-IA300;2025-11-12;3;Desaprobado
43871938-NEG400;2025-11-12;5;Aprobado
44345701-DAT101;2025-11-12;2;Desaprobado
44827801-DAT201;2025-11-12;2;Desaprobado
46281181-MKT200;2025-11-12;6;Aprobado
34148661-IA300;2025-11-13;1;Desaprobado
34647475-MKT200;2025-11-13;6;Aprobado
36234502-NEG400;2025-11-13;1;Desaprobado
36727561-MKT200;2025-11-13;9;Aprobado
36907961-DAT101;2025-11-13;2;Desaprobado
38263069-MKT200;2025-11-13;8;Aprobado
39297755-GEN101;2025-11-13;2;Desaprobado
40039504-UX100;2025-11-13;5;Aprobado
41079498-DAT305;2025-11-13;6;Aprobado
43895529-DAT305;2025-11-13;1;Desaprobado
44221505-NEG400;2025-11-13;8;Aprobado
44398280-DAT101;2025-11-13;6;Aprobado
46382860-DAT101;2025-11-13;10;Aprobado
47483336-DAT101;2025-11-13;3;Desaprobado
30958838-IA300;2025-11-14;3;Desaprobado
31365812-DAT101;2025-11-14;9;Aprobado
32966903-MKT200;2025-11-14;2;Desaprobado
35821025-DEV101;2025-11-14;10;Aprobado
37286941-DAT101;2025-11-14;7;Aprobado
39449899-DAT305;2025-11-14;9;Aprobado
39996815-IA400;2025-11-14;1;Desaprobado
41994956-IA400;2025-11-14;6;Aprobado
43008590-NEG400;2025-11-14;9;Aprobado
43528816-UX100;2025-11-14;6;Aprobado
44473224-MKT200;2025-11-14;1;Desaprobado
46281181-DAT305;2025-11-14;6;Aprobado
46314784-IA400;2025-11-14;3;Desaprobado
46321118-IA400;2025-11-14;7;Aprobado
46538783-DAT201;2025-11-14;6;Aprobado
30342609-UX100;2025-11-15;1;Desaprobado
31528064-IA400;2025-11-15;10;Aprobado
34343190-DEV101;2025-11-15;4;Aprobado
37907386-DAT201;2025-11-15;7;Aprobado
37918142-DAT101;2025-11-15;9;Aprobado
37947511-MKT200;2025-11-15;8;Aprobado
39311402-DAT201;2025-11-15;9;Aprobado
39820530-DAT101;2025-11-15;1;Desaprobado
40612010-NEG400;2025-11-15;9;Aprobado
44726166-UX100;2025-11-15;3;Desaprobado
46155741-DAT101;2025-11-15;9;Aprobado
47430513-DAT305;2025-11-15;7;Aprobado
47556368-MKT200;2025-11-15;5;Aprobado
30060967-DEV101;2025-11-16;5;Aprobado
30713710-IA300;2025-11-16;10;Aprobado
31846283-IA300;2025-11-16;6;Aprobado
32339744-IA400;2025-11-16;2;Desaprobado
36534604-IA400;2025-11-16;3;Desaprobado
37606348-DAT201;2025-11-16;6;Aprobado
37918142-IA400;2025-11-16;7;Aprobado
39107282-IA400;2025-11-16;4;Aprobado
39919057-MKT200;2025-11-16;9;Aprobado
40531804-NEG400;2025-11-16;8;Aprobado
43711417-DAT101;2025-11-16;2;Desaprobado
45315237-DEV101;2025-11-16;4;Aprobado
45865176-UX100;2025-11-16;10;Aprobado
30060967-IA400;2025-11-17;2;Desaprobado
33229738-UX100;2025-11-17;5;Aprobado
35837738-DAT201;2025-11-17;1;Desaprobado
36040952-MKT200;2025-11-17;9;Aprobado
37606348-IA400;2025-11-17;9;Aprobado
38559625-GEN101;2025-11-17;1;Desaprobado
38936509-DAT101;2025-11-17;8;Aprobado
39068971-IA400;2025-11-17;6;Aprobado
40733106-DAT101;2025-11-17;6;Aprobado
40745106-NEG400;2025-11-17;1;Desaprobado
43624806-DAT101;2025-11-17;5;Aprobado
44118742-DAT101;2025-11-17;10;Aprobado
45539704-IA400;2025-11-17;2;Desaprobado
46890428-GEN101;2025-11-17;3;Desaprobado
30283834-DAT201;2025-11-18;1;Desaprobado
32935035-NEG400;2025-11-18;4;Aprobado
34577564-NEG400;2025-11-18;1;Desaprobado
35476879-DAT201;2025-11-18;2;Desaprobado
35720054-DEV101;2025-11-18;7;Aprobado
36331097-UX100;2025-11-18;3;Desaprobado
36349336-IA300;2025-11-18;3;Desaprobado
36745278-DAT101;2025-11-18;6;Aprobado
37679372-UX100;2025-11-18;8;Aprobado
38030283-DEV101;2025-11-18;2;Desaprobado
40228309-IA400;2025-11-18;4;Aprobado
40253163-GEN101;2025-11-18;1;Desaprobado
40606935-DAT305;2025-11-18;7;Aprobado
41016204-DAT305;2025-11-18;3;Desaprobado
43558573-GEN101;2025-11-18;10;Aprobado
43871165-MKT200;2025-11-18;4;Aprobado
44286872-NEG400;2025-11-18;4;Aprobado
45417367-IA400;2025-11-18;3;Desaprobado
45709038-DAT305;2025-11-18;3;Desaprobado
46026190-DAT305;2025-11-18;5;Aprobado
46377357-MKT200;2025-11-18;6;Aprobado
46398361-NEG400;2025-11-18;6;Aprobado
46649401-IA400;2025-11-18;4;Aprobado
47826221-DAT201;2025-11-18;10;Aprobado
31067946-MKT200;2025-11-19;5;Aprobado
37219780-UX100;2025-11-19;1;Desaprobado
37567816-DAT101;2025-11-19;10;Aprobado
38275238-DAT305;2025-11-19;2;Desaprobado
39765048-IA300;2025-11-19;10;Aprobado
43847977-DEV101;2025-11-19;3;Desaprobado
44726166-IA400;2025-11-19;6;Aprobado
45076705-DAT201;2025-11-19;9;Aprobado
46281181-IA400;2025-11-19;6;Aprobado
46669980-DAT201;2025-11-19;3;Desaprobado
47186211-GEN101;2025-11-19;7;Aprobado
31467025-NEG400;2025-11-20;4;Aprobado
31742344-DEV101;2025-11-20;1;Desaprobado
33247551-DAT101;2025-11-20;7;Aprobado
33641153-DEV101;2025-11-20;3;Desaprobado
35643961-DAT201;2025-11-20;5;Aprobado
38531146-DEV101;2025-11-20;7;Aprobado
40437078-MKT200;2025-11-20;2;Desaprobado
40833222-IA300;2025-11-20;5;Aprobado
41912939-MKT200;2025-11-20;1;Desaprobado
43331228-IA300;2025-11-20;6;Aprobado
44730308-DAT201;2025-11-20;7;Aprobado
45474619-DAT101;2025-11-20;10;Aprobado
46372785-DEV101;2025-11-20;10;Aprobado
47044309-MKT200;2025-11-20;4;Aprobado
47775711-IA300;2025-11-20;9;Aprobado
31547849-IA400;2025-11-21;4;Aprobado
32860968-MKT200;2025-11-21;7;Aprobado
33818954-NEG400;2025-11-21;2;Desaprobado
34223113-GEN101;2025-11-21;3;Desaprobado
35069582-DEV101;2025-11-21;9;Aprobado
36028849-NEG400;2025-11-21;9;Aprobado
38500035-DAT305;2025-11-21;1;Desaprobado
38964128-DAT305;2025-11-21;5;Aprobado
41661140-GEN101;2025-11-21;4;Aprobado
41833461-UX100;2025-11-21;10;Aprobado
44291013-IA300;2025-11-21;3;Desaprobado
44786123-DAT305;2025-11-21;5;Aprobado
47707678-UX100;2025-11-21;8;Aprobado
47983495-IA300;2025-11-21;3;Desaprobado
30483176-DAT305;2025-11-22;1;Desaprobado
33247551-DAT305;2025-11-22;2;Desaprobado
34531843-NEG400;2025-11-22;4;Aprobado
34923335-UX100;2025-11-22;10;Aprobado
37766757-IA300;2025-11-22;4;Aprobado
40045468-UX100;2025-11-22;9;Aprobado
40451762-GEN101;2025-11-22;6;Aprobado
41051648-DAT305;2025-11-22;6;Aprobado
43342517-GEN101;2025-11-22;10;Aprobado
46314784-DAT101;2025-11-22;8;Aprobado
31081090-NEG400;2025-11-23;6;Aprobado
31360651-IA400;2025-11-23;10;Aprobado
36971688-UX100;2025-11-23;8;Aprobado
37572605-NEG400;2025-11-23;4;Aprobado
40230385-DAT101;2025-11-23;8;Aprobado
43162851-IA400;2025-11-23;9;Aprobado
43174343-UX100;2025-11-23;8;Aprobado
44827801-DAT201;2025-11-23;6;Aprobado
45007686-DEV101;2025-11-23;4;Aprobado
45007686-GEN101;2025-11-23;6;Aprobado
45007686-IA400;2025-11-23;8;Aprobado
45066282-IA400;2025-11-23;3;Desaprobado
45291864-DAT201;2025-11-23;3;Desaprobado
45694620-UX100;2025-11-23;5;Aprobado
45838988-UX100;2025-11-23;4;Aprobado
46828583-DEV101;2025-11-23;1;Desaprobado
47649810-IA400;2025-11-23;10;Aprobado
30163309-DEV101;2025-11-24;3;Desaprobado
30382587-DAT101;2025-11-24;7;Aprobado
31445923-IA400;2025-11-24;10;Aprobado
31662806-DEV101;2025-11-24;3;Desaprobado
33582066-MKT200;2025-11-24;4;Aprobado
34318077-IA400;2025-11-24;4;Aprobado
35284612-UX100;2025-11-24;2;Desaprobado
35410565-UX100;2025-11-24;9;Aprobado
35667236-MKT200;2025-11-24;5;Aprobado
36600824-DAT305;2025-11-24;1;Desaprobado
37017626-NEG400;2025-11-24;4;Aprobado
38531146-NEG400;2025-11-24;4;Aprobado
39442545-IA400;2025-11-24;7;Aprobado
41213341-IA400;2025-11-24;4;Aprobado
41398180-DAT305;2025-11-24;8;Aprobado
43059176-NEG400;2025-11-24;5;Aprobado
43597806-GEN101;2025-11-24;2;Desaprobado
44998271-DAT101;2025-11-24;10;Aprobado
46708439-IA300;2025-11-24;3;Desaprobado
46892690-MKT200;2025-11-24;10;Aprobado
47206312-GEN101;2025-11-24;7;Aprobado
47817560-IA400;2025-11-24;5;Aprobado
30187041-NEG400;2025-11-25;9;Aprobado
30283834-IA400;2025-11-25;6;Aprobado
32705831-GEN101;2025-11-25;6;Aprobado
32911130-DEV101;2025-11-25;10;Aprobado
36028849-DAT101;2025-11-25;5;Aprobado
36257669-DAT305;2025-11-25;10;Aprobado
37458197-NEG400;2025-11-25;4;Aprobado
38531146-DAT305;2025-11-25;10;Aprobado
38967997-NEG400;2025-11-25;9;Aprobado
40253163-DEV101;2025-11-25;6;Aprobado
41785959-DAT101;2025-11-25;6;Aprobado
44284431-DEV101;2025-11-25;1;Desaprobado
45090752-DAT305;2025-11-25;10;Aprobado
45459710-MKT200;2025-11-25;10;Aprobado
45838988-MKT200;2025-11-25;3;Desaprobado
46024126-MKT200;2025-11-25;7;Aprobado
46860457-DAT201;2025-11-25;9;Aprobado
31864701-MKT200;2025-11-26;4;Aprobado
35407054-IA300;2025-11-26;5;Aprobado
35450908-DAT101;2025-11-26;8;Aprobado
37280564-UX100;2025-11-26;6;Aprobado
38040781-NEG400;2025-11-26;9;Aprobado
38393487-UX100;2025-11-26;3;Desaprobado
39796864-DAT101;2025-11-26;9;Aprobado
40333573-DAT101;2025-11-26;6;Aprobado
40437078-NEG400;2025-11-26;10;Aprobado
40762250-DAT305;2025-11-26;2;Desaprobado
41870584-IA400;2025-11-26;4;Aprobado
43537356-IA400;2025-11-26;3;Desaprobado
43679905-MKT200;2025-11-26;4;Aprobado
44651662-MKT200;2025-11-26;6;Aprobado
44998271-DEV101;2025-11-26;6;Aprobado
44998271-IA400;2025-11-26;4;Aprobado
46585675-DAT101;2025-11-26;7;Aprobado
30820105-DAT201;2025-11-27;5;Aprobado
31221480-IA400;2025-11-27;5;Aprobado
31278420-GEN101;2025-11-27;5;Aprobado
31528900-GEN101;2025-11-27;6;Aprobado
32170253-IA400;2025-11-27;5;Aprobado
33984071-DAT305;2025-11-27;7;Aprobado
35410565-IA400;2025-11-27;8;Aprobado
36331097-GEN101;2025-11-27;7;Aprobado
36594251-DAT201;2025-11-27;5;Aprobado
36992557-GEN101;2025-11-27;4;Aprobado
37098062-NEG400;2025-11-27;2;Desaprobado
38313159-MKT200;2025-11-27;8;Aprobado
40400092-DAT305;2025-11-27;6;Aprobado
43597806-DEV101;2025-11-27;6;Aprobado
44923903-NEG400;2025-11-27;8;Aprobado
44986230-IA400;2025-11-27;2;Desaprobado
45704555-MKT200;2025-11-27;8;Aprobado
45746833-DAT201;2025-11-27;8;Aprobado
46040721-DAT101;2025-11-27;3;Desaprobado
46271176-MKT200;2025-11-27;6;Aprobado
30125745-UX100;2025-11-28;6;Aprobado
30766010-IA400;2025-11-28;3;Desaprobado
30858543-GEN101;2025-11-28;1;Desaprobado
31020972-NEG400;2025-11-28;4;Aprobado
31492591-DAT101;2025-11-28;4;Aprobado
31961540-IA400;2025-11-28;3;Desaprobado
32451951-NEG400;2025-11-28;5;Aprobado
32839194-IA400;2025-11-28;9;Aprobado
33333250-IA400;2025-11-28;3;Desaprobado
33962182-GEN101;2025-11-28;10;Aprobado
33984071-UX100;2025-11-28;2;Desaprobado
36701529-UX100;2025-11-28;4;Aprobado
38794221-DAT305;2025-11-28;7;Aprobado
41016204-MKT200;2025-11-28;9;Aprobado
41234886-MKT200;2025-11-28;10;Aprobado
41671067-DAT201;2025-11-28;9;Aprobado
43671566-DAT305;2025-11-28;8;Aprobado
43871165-DAT101;2025-11-28;7;Aprobado
43889224-DAT305;2025-11-28;1;Desaprobado
44216431-GEN101;2025-11-28;7;Aprobado
44811354-MKT200;2025-11-28;4;Aprobado
45474619-DAT201;2025-11-28;6;Aprobado
46170762-MKT200;2025-11-28;10;Aprobado
47678899-GEN101;2025-11-28;3;Desaprobado
47762723-MKT200;2025-11-28;10;Aprobado
33247551-IA300;2025-11-29;6;Aprobado
34316765-GEN101;2025-11-29;6;Aprobado
37596799-DAT101;2025-11-29;3;Desaprobado
37981847-UX100;2025-11-29;8;Aprobado
39160706-MKT200;2025-11-29;5;Aprobado
39195104-GEN101;2025-11-29;10;Aprobado
39996815-IA400;2025-11-29;5;Aprobado
41289442-IA400;2025-11-29;10;Aprobado
44343339-MKT200;2025-11-29;4;Aprobado
46858102-DAT101;2025-11-29;10;Aprobado
47162613-DAT201;2025-11-29;4;Aprobado
30958838-DEV101;2025-11-30;7;Aprobado
31748817-GEN101;2025-11-30;9;Aprobado
32130223-IA300;2025-11-30;3;Desaprobado
32997790-DAT201;2025-11-30;7;Aprobado
33397920-DAT101;2025-11-30;4;Aprobado
33594873-DAT305;2025-11-30;8;Aprobado
34057124-IA400;2025-11-30;7;Aprobado
34341037-MKT200;2025-11-30;8;Aprobado
34873483-GEN101;2025-11-30;3;Desaprobado
35147199-NEG400;2025-11-30;6;Aprobado
36583358-GEN101;2025-11-30;3;Desaprobado
37131375-MKT200;2025-11-30;9;Aprobado
37351522-GEN101;2025-11-30;2;Desaprobado
37725025-IA300;2025-11-30;2;Desaprobado
38040781-DAT305;2025-11-30;10;Aprobado
38310176-MKT200;2025-11-30;1;Desaprobado
41626422-GEN101;2025-11-30;2;Desaprobado
43744263-DAT305;2025-11-30;5;Aprobado
44064200-DAT305;2025-11-30;6;Aprobado
44343339-DAT101;2025-11-30;7;Aprobado
44343339-IA400;2025-11-30;1;Desaprobado
46860457-NEG400;2025-11-30;1;Desaprobado
47186211-GEN101;2025-11-30;4;Aprobado
30187041-IA400;2025-12-01;8;Aprobado
32821847-NEG400;2025-12-01;2;Desaprobado
35683885-MKT200;2025-12-01;8;Aprobado
37039481-GEN101;2025-12-01;5;Aprobado
37763133-GEN101;2025-12-01;9;Aprobado
38393487-NEG400;2025-12-01;10;Aprobado
39040140-IA400;2025-12-01;6;Aprobado
39255922-MKT200;2025-12-01;1;Desaprobado
39820530-DAT305;2025-12-01;2;Desaprobado
41016204-IA400;2025-12-01;8;Aprobado
43399661-IA300;2025-12-01;1;Desaprobado
43506692-DAT305;2025-12-01;8;Aprobado
44111228-IA300;2025-12-01;7;Aprobado
44442488-IA400;2025-12-01;3;Desaprobado
44454123-IA400;2025-12-01;3;Desaprobado
47731681-GEN101;2025-12-01;9;Aprobado
30271801-UX100;2025-12-02;9;Aprobado
30362736-DAT101;2025-12-02;8;Aprobado
30506698-DAT201;2025-12-02;4;Aprobado
31510273-IA400;2025-12-02;4;Aprobado
31528900-DEV101;2025-12-02;1;Desaprobado
31662806-GEN101;2025-12-02;2;Desaprobado
32550613-IA300;2025-12-02;3;Desaprobado
33818954-GEN101;2025-12-02;6;Aprobado
34353357-IA300;2025-12-02;3;Desaprobado
34785335-DEV101;2025-12-02;8;Aprobado
35419862-DAT101;2025-12-02;4;Aprobado
36996781-GEN101;2025-12-02;4;Aprobado
38452657-GEN101;2025-12-02;4;Aprobado
38714246-MKT200;2025-12-02;3;Desaprobado
39220415-DAT305;2025-12-02;3;Desaprobado
41396027-DAT305;2025-12-02;2;Desaprobado
41782307-MKT200;2025-12-02;6;Aprobado
41907942-IA400;2025-12-02;3;Desaprobado
43542829-MKT200;2025-12-02;4;Aprobado
43624314-DAT101;2025-12-02;6;Aprobado
43711417-UX100;2025-12-02;6;Aprobado
44488443-DAT101;2025-12-02;10;Aprobado
45041443-DAT201;2025-12-02;3;Desaprobado
46698472-DEV101;2025-12-02;3;Desaprobado
47221206-GEN101;2025-12-02;5;Aprobado
47993064-DAT201;2025-12-02;3;Desaprobado
30020248-UX100;2025-12-03;8;Aprobado
30416964-IA300;2025-12-03;8;Aprobado
30674136-IA400;2025-12-03;4;Aprobado
32860968-IA400;2025-12-03;9;Aprobado
34793173-DAT201;2025-12-03;1;Desaprobado
35038799-DEV101;2025-12-03;2;Desaprobado
35199789-IA400;2025-12-03;4;Aprobado
35207049-DEV101;2025-12-03;2;Desaprobado
41626422-DAT305;2025-12-03;4;Aprobado
41815317-DAT305;2025-12-03;3;Desaprobado
44965151-GEN101;2025-12-03;8;Aprobado
45499218-MKT200;2025-12-03;1;Desaprobado
46271176-NEG400;2025-12-03;6;Aprobado
31531992-DEV101;2025-12-04;4;Aprobado
32581169-GEN101;2025-12-04;4;Aprobado
32816822-IA400;2025-12-04;3;Desaprobado
32965831-IA300;2025-12-04;10;Aprobado
33084765-DAT101;2025-12-04;2;Desaprobado
33614240-DAT201;2025-12-04;8;Aprobado
35115152-IA300;2025-12-04;9;Aprobado
35330350-NEG400;2025-12-04;1;Desaprobado
36992557-DAT305;2025-12-04;1;Desaprobado
40102789-DAT305;2025-12-04;5;Aprobado
43678310-UX100;2025-12-04;5;Aprobado
44544802-DAT305;2025-12-04;1;Desaprobado
45177328-DAT305;2025-12-04;3;Desaprobado
45694620-NEG400;2025-12-04;1;Desaprobado
45865176-DAT201;2025-12-04;8;Aprobado
46435125-GEN101;2025-12-04;7;Aprobado
47864391-IA400;2025-12-04;1;Desaprobado
30377321-DAT305;2025-12-05;5;Aprobado
31528064-DAT201;2025-12-05;4;Aprobado
32031851-IA300;2025-12-05;8;Aprobado
32171676-NEG400;2025-12-05;2;Desaprobado
33641153-UX100;2025-12-05;9;Aprobado
34355689-DAT305;2025-12-05;2;Desaprobado
35532629-DAT201;2025-12-05;9;Aprobado
39107282-UX100;2025-12-05;4;Aprobado
41083641-MKT200;2025-12-05;7;Aprobado
41213341-MKT200;2025-12-05;6;Aprobado
43059176-DEV101;2025-12-05;8;Aprobado
43991288-MKT200;2025-12-05;5;Aprobado
44415606-DAT201;2025-12-05;8;Aprobado
44488443-DAT101;2025-12-05;5;Aprobado
45225711-DEV101;2025-12-05;9;Aprobado
46833655-NEG400;2025-12-05;10;Aprobado
31081090-DAT201;2025-12-06;10;Aprobado
31898350-GEN101;2025-12-06;9;Aprobado
33229738-GEN101;2025-12-06;2;Desaprobado
33816707-DAT305;2025-12-06;9;Aprobado
33818954-DAT305;2025-12-06;8;Aprobado
34729179-IA400;2025-12-06;5;Aprobado
35115152-DEV101;2025-12-06;3;Desaprobado
35419862-IA400;2025-12-06;4;Aprobado
36510557-UX100;2025-12-06;5;Aprobado
37584867-DAT101;2025-12-06;10;Aprobado
39255922-IA300;2025-12-06;7;Aprobado
39278348-DEV101;2025-12-06;2;Desaprobado
39442545-DAT201;2025-12-06;3;Desaprobado
40235116-NEG400;2025-12-06;8;Aprobado
40269989-DAT305;2025-12-06;6;Aprobado
41006133-DEV101;2025-12-06;1;Desaprobado
41785959-DAT305;2025-12-06;6;Aprobado
43558573-NEG400;2025-12-06;3;Desaprobado
44820591-NEG400;2025-12-06;5;Aprobado
45709038-UX100;2025-12-06;7;Aprobado
46564562-DAT201;2025-12-06;1;Desaprobado
46585675-UX100;2025-12-06;8;Aprobado
46828583-NEG400;2025-12-06;2;Desaprobado
47044309-IA400;2025-12-06;3;Desaprobado
47163691-NEG400;2025-12-06;5;Aprobado
47206312-GEN101;2025-12-06;9;Aprobado
47217063-GEN101;2025-12-06;7;Aprobado
47404191-DAT201;2025-12-06;3;Desaprobado
47762723-DAT201;2025-12-06;6;Aprobado
47906696-GEN101;2025-12-06;6;Aprobado
30958838-DAT305;2025-12-07;9;Aprobado
32166416-IA300;2025-12-07;6;Aprobado
32805911-UX100;2025-12-07;3;Desaprobado
33641153-IA300;2025-12-07;10;Aprobado
34888999-DAT101;2025-12-07;9;Aprobado
37952540-MKT200;2025-12-07;3;Desaprobado
40401825-DAT305;2025-12-07;5;Aprobado
40531804-DEV101;2025-12-07;8;Aprobado
41006133-NEG400;2025-12-07;6;Aprobado
43331228-NEG400;2025-12-07;10;Aprobado
44488443-IA300;2025-12-07;4;Aprobado
45619097-UX100;2025-12-07;9;Aprobado
45838988-DAT305;2025-12-07;4;Aprobado
46411752-IA300;2025-12-07;2;Desaprobado
46890428-IA300;2025-12-07;7;Aprobado
30163309-GEN101;2025-12-08;5;Aprobado
30703214-DAT305;2025-12-08;4;Aprobado
31803019-IA300;2025-12-08;2;Desaprobado
32658531-GEN101;2025-12-08;1;Desaprobado
32839404-DEV101;2025-12-08;2;Desaprobado
33143242-IA300;2025-12-08;8;Aprobado
35470566-DEV101;2025-12-08;7;Aprobado
35470566-NEG400;2025-12-08;9;Aprobado
36848058-DAT305;2025-12-08;1;Desaprobado
38030283-DEV101;2025-12-08;7;Aprobado
39107282-UX100;2025-12-08;10;Aprobado
39412125-IA300;2025-12-08;4;Aprobado
40204911-DAT305;2025-12-08;5;Aprobado
40756585-IA400;2025-12-08;2;Desaprobado
41337962-DAT101;2025-12-08;1;Desaprobado
41398180-NEG400;2025-12-08;9;Aprobado
44176621-NEG400;2025-12-08;7;Aprobado
44754301-DAT101;2025-12-08;2;Desaprobado
44786123-DAT101;2025-12-08;1;Desaprobado
46518516-GEN101;2025-12-08;8;Aprobado
46538783-MKT200;2025-12-08;2;Desaprobado
32108581-NEG400;2025-12-09;10;Aprobado
32318137-NEG400;2025-12-09;7;Aprobado
33088513-UX100;2025-12-09;3;Desaprobado
33816707-UX100;2025-12-09;7;Aprobado
35383408-MKT200;2025-12-09;10;Aprobado
37039481-IA400;2025-12-09;2;Desaprobado
41671067-DEV101;2025-12-09;3;Desaprobado
43174343-UX100;2025-12-09;10;Aprobado
43744263-DAT101;2025-12-09;8;Aprobado
43889224-NEG400;2025-12-09;2;Desaprobado
44242960-DAT101;2025-12-09;3;Desaprobado
44407218-DAT305;2025-12-09;6;Aprobado
44488443-UX100;2025-12-09;4;Aprobado
46263687-GEN101;2025-12-09;3;Desaprobado
46833655-GEN101;2025-12-09;1;Desaprobado
47206312-MKT200;2025-12-09;6;Aprobado
31076430-MKT200;2025-12-10;2;Desaprobado
32201924-DAT201;2025-12-10;9;Aprobado
33084765-DAT201;2025-12-10;9;Aprobado
33229738-NEG400;2025-12-10;4;Aprobado
35844073-DAT201;2025-12-10;2;Desaprobado
36156003-DAT101;2025-12-10;3;Desaprobado
37286941-DAT201;2025-12-10;2;Desaprobado
37981847-DEV101;2025-12-10;2;Desaprobado
38773709-DAT201;2025-12-10;5;Aprobado
40116733-IA300;2025-12-10;4;Aprobado
40989234-IA300;2025-12-10;9;Aprobado
43605753-DAT101;2025-12-10;5;Aprobado
45153061-UX100;2025-12-10;4;Aprobado
45311516-MKT200;2025-12-10;6;Aprobado
46382860-UX100;2025-12-10;9;Aprobado
32451951-GEN101;2025-12-11;2;Desaprobado
33614240-GEN101;2025-12-11;8;Aprobado
35310111-NEG400;2025-12-11;6;Aprobado
37527174-IA400;2025-12-11;9;Aprobado
39407484-IA400;2025-12-11;10;Aprobado
39733145-DAT201;2025-12-11;6;Aprobado
41023707-NEG400;2025-12-11;6;Aprobado
41671067-DAT201;2025-12-11;8;Aprobado
41782307-DAT305;2025-12-11;9;Aprobado
44284431-IA300;2025-12-11;2;Desaprobado
46193548-DAT305;2025-12-11;1;Desaprobado
30205757-DAT201;2025-12-12;4;Aprobado
31206140-GEN101;2025-12-12;5;Aprobado
33191684-DEV101;2025-12-12;4;Aprobado
35054932-IA400;2025-12-12;2;Desaprobado
38417833-DEV101;2025-12-12;6;Aprobado
40774819-DEV101;2025-12-12;9;Aprobado
40998609-DAT101;2025-12-12;5;Aprobado
43254348-GEN101;2025-12-12;9;Aprobado
43281049-GEN101;2025-12-12;3;Desaprobado
46649401-GEN101;2025-12-12;6;Aprobado
46780927-DEV101;2025-12-12;8;Aprobado
47817560-IA300;2025-12-12;2;Desaprobado
47983613-DAT101;2025-12-12;9;Aprobado
30395149-MKT200;2025-12-13;9;Aprobado
30649167-MKT200;2025-12-13;3;Desaprobado
31136038-DAT305;2025-12-13;5;Aprobado
31662806-IA300;2025-12-13;3;Desaprobado
32099939-NEG400;2025-12-13;7;Aprobado
32986537-NEG400;2025-12-13;10;Aprobado
33792064-IA400;2025-12-13;2;Desaprobado
33818954-UX100;2025-12-13;9;Aprobado
34294158-GEN101;2025-12-13;2;Desaprobado
34411929-DAT101;2025-12-13;8;Aprobado
38589344-DAT101;2025-12-13;3;Desaprobado
39473672-DEV101;2025-12-13;3;Desaprobado
43399661-DAT101;2025-12-13;4;Aprobado
43831919-NEG400;2025-12-13;5;Aprobado
44492127-DAT101;2025-12-13;8;Aprobado
45679679-GEN101;2025-12-13;8;Aprobado
46637531-DAT101;2025-12-13;2;Desaprobado
46965600-NEG400;2025-12-13;8;Aprobado
47969954-DAT201;2025-12-13;4;Aprobado
30677244-DEV101;2025-12-14;6;Aprobado
31748817-DEV101;2025-12-14;9;Aprobado
32171676-IA300;2025-12-14;1;Desaprobado
33568791-GEN101;2025-12-14;5;Aprobado
33714793-IA300;2025-12-14;8;Aprobado
34148661-IA300;2025-12-14;1;Desaprobado
34627342-DAT101;2025-12-14;2;Desaprobado
