"ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","ERROR"
"34446593_UX-100_2024-2_2024-11-15","34446593_UX-100_2024-2","2024-11-15","7","Aprobado","storage limit exceeded"
"45147679_DAT-201_2024-2_2024-11-15","45147679_DAT-201_2024-2","2024-11-15","7","Aprobado","storage limit exceeded"
"32480053_MKT-200_2024-2_2024-11-16","32480053_MKT-200_2024-2","2024-11-16","5","Aprobado","storage limit exceeded"
"42221418_UX-100_2024-2_2024-11-16","42221418_UX-100_2024-2","2024-11-16","2","Desaprobado","storage limit exceeded"
"36380821_DAT-101_2024-2_2024-11-16","36380821_DAT-101_2024-2","2024-11-16","6","Aprobado","storage limit exceeded"
"32160000_IA-300_2024-2_2024-11-16","32160000_IA-300_2024-2","2024-11-16","4","Aprobado","storage limit exceeded"
"30089193_MKT-200_2024-2_2024-11-16","30089193_MKT-200_2024-2","2024-11-16","8","Aprobado","storage limit exceeded"
"35718936_DAT-101_2024-2_2024-11-17","35718936_DAT-101_2024-2","2024-11-17","9","Aprobado","storage limit exceeded"
"37678418_MKT-200_2024-2_2024-11-17","37678418_MKT-200_2024-2","2024-11-17","2","Desaprobado","storage limit exceeded"
"37012198_NEG-400_2024-2_2024-11-17","37012198_NEG-400_2024-2","2024-11-17","6","Aprobado","storage limit exceeded"
"38542906_DEV-101_2024-2_2024-11-17","38542906_DEV-101_2024-2","2024-11-17","2","Desaprobado","storage limit exceeded"
"44412440_DAT-101_2024-2_2024-11-17","44412440_DAT-101_2024-2","2024-11-17","4","Aprobado","storage limit exceeded"
"43062304_MKT-200_2024-2_2024-11-17","43062304_MKT-200_2024-2","2024-11-17","2","Desaprobado","storage limit exceeded"
"43802935_DEV-101_2024-2_2024-11-17","43802935_DEV-101_2024-2","2024-11-17","9","Aprobado","storage limit exceeded"
"42826422_MKT-200_2024-2_2024-11-18","42826422_MKT-200_2024-2","2024-11-18","10","Aprobado","storage limit exceeded"
"41511282_DEV-101_2024-2_2024-11-18","41511282_DEV-101_2024-2","2024-11-18","9","Aprobado","storage limit exceeded"
"40358012_NEG-400_2024-2_2024-11-18","40358012_NEG-400_2024-2","2024-11-18","9","Aprobado","storage limit exceeded"
"35810239_DAT-201_2024-2_2024-11-18","35810239_DAT-201_2024-2","2024-11-18","5","Aprobado","storage limit exceeded"
"32556008_UX-100_2024-2_2024-11-18","32556008_UX-100_2024-2","2024-11-18","2","Desaprobado","storage limit exceeded"
"34758464_MKT-200_2024-2_2024-11-18","34758464_MKT-200_2024-2","2024-11-18","1","Desaprobado","storage limit exceeded"
"33693959_NEG-400_2024-2_2024-11-19","33693959_NEG-400_2024-2","2024-11-19","4","Aprobado","storage limit exceeded"
"38129607_DAT-101_2024-2_2024-11-19","38129607_DAT-101_2024-2","2024-11-19","4","Aprobado","storage limit exceeded"
"37080082_NEG-400_2024-2_2024-11-19","37080082_NEG-400_2024-2","2024-11-19","8","Aprobado","storage limit exceeded"
"37253616_UX-100_2024-2_2024-11-19","37253616_UX-100_2024-2","2024-11-19","2","Desaprobado","storage limit exceeded"
"45170259_DAT-201_2024-2_2024-11-19","45170259_DAT-201_2024-2","2024-11-19","10","Aprobado","storage limit exceeded"
"41824986_DEV-101_2024-2_2024-11-19","41824986_DEV-101_2024-2","2024-11-19","3","Desaprobado","storage limit exceeded"
"40626532_DAT-201_2024-2_2024-11-19","40626532_DAT-201_2024-2","2024-11-19","7","Aprobado","storage limit exceeded"
"36377876_NEG-400_2024-2_2024-11-19","36377876_NEG-400_2024-2","2024-11-19","8","Aprobado","storage limit exceeded"
"42826422_IA-300_2024-2_2024-11-19","42826422_IA-300_2024-2","2024-11-19","10","Aprobado","storage limit exceeded"
"37604035_MKT-200_2024-2_2024-11-19","37604035_MKT-200_2024-2","2024-11-19","4","Aprobado","storage limit exceeded"
"34077479_UX-100_2024-2_2024-11-19","34077479_UX-100_2024-2","2024-11-19","9","Aprobado","storage limit exceeded"
"34218122_DAT-101_2024-2_2024-11-20","34218122_DAT-101_2024-2","2024-11-20","7","Aprobado","storage limit exceeded"
"36098117_IA-300_2024-2_2024-11-20","36098117_IA-300_2024-2","2024-11-20","10","Aprobado","storage limit exceeded"
"42789411_NEG-400_2024-2_2024-11-20","42789411_NEG-400_2024-2","2024-11-20","2","Desaprobado","storage limit exceeded"
"44870664_DAT-101_2024-2_2024-11-20","44870664_DAT-101_2024-2","2024-11-20","3","Desaprobado","storage limit exceeded"
"42221418_UX-100_2024-2_2024-11-21","42221418_UX-100_2024-2","2024-11-21","1","Desaprobado","storage limit exceeded"
"40988877_DEV-101_2024-2_2024-11-21","40988877_DEV-101_2024-2","2024-11-21","6","Aprobado","storage limit exceeded"
"39129106_DAT-101_2024-2_2024-11-21","39129106_DAT-101_2024-2","2024-11-21","3","Desaprobado","storage limit exceeded"
"35891432_DAT-101_2024-2_2024-11-21","35891432_DAT-101_2024-2","2024-11-21","8","Aprobado","storage limit exceeded"
"36847519_GEN-101_2024-2_2024-11-21","36847519_GEN-101_2024-2","2024-11-21","1","Desaprobado","storage limit exceeded"
"31723879_MKT-200_2024-2_2024-11-21","31723879_MKT-200_2024-2","2024-11-21","2","Desaprobado","storage limit exceeded"
"31087473_UX-100_2024-2_2024-11-21","31087473_UX-100_2024-2","2024-11-21","8","Aprobado","storage limit exceeded"
"33076159_DAT-201_2024-2_2024-11-21","33076159_DAT-201_2024-2","2024-11-21","7","Aprobado","storage limit exceeded"
"33693959_DAT-201_2024-2_2024-11-21","33693959_DAT-201_2024-2","2024-11-21","3","Desaprobado","storage limit exceeded"
"32160000_DAT-201_2024-2_2024-11-21","32160000_DAT-201_2024-2","2024-11-21","8","Aprobado","storage limit exceeded"
"42331291_DEV-101_2024-2_2024-11-21","42331291_DEV-101_2024-2","2024-11-21","4","Aprobado","storage limit exceeded"
"41597245_NEG-400_2024-2_2024-11-22","41597245_NEG-400_2024-2","2024-11-22","9","Aprobado","storage limit exceeded"
"41950086_DAT-101_2024-2_2024-11-22","41950086_DAT-101_2024-2","2024-11-22","1","Desaprobado","storage limit exceeded"
"36163868_DAT-101_2024-2_2024-11-22","36163868_DAT-101_2024-2","2024-11-22","5","Aprobado","storage limit exceeded"
"34508314_UX-100_2024-2_2024-11-22","34508314_UX-100_2024-2","2024-11-22","8","Aprobado","storage limit exceeded"
"43978117_IA-300_2024-2_2024-11-22","43978117_IA-300_2024-2","2024-11-22","9","Aprobado","storage limit exceeded"
"31162466_MKT-200_2024-2_2024-11-22","31162466_MKT-200_2024-2","2024-11-22","6","Aprobado","storage limit exceeded"
"35810239_MKT-200_2024-2_2024-11-22","35810239_MKT-200_2024-2","2024-11-22","1","Desaprobado","storage limit exceeded"
"40069107_GEN-101_2024-2_2024-11-22","40069107_GEN-101_2024-2","2024-11-22","3","Desaprobado","storage limit exceeded"
"36629400_MKT-200_2024-2_2024-11-23","36629400_MKT-200_2024-2","2024-11-23","3","Desaprobado","storage limit exceeded"
"35517461_NEG-400_2024-2_2024-11-23","35517461_NEG-400_2024-2","2024-11-23","9","Aprobado","storage limit exceeded"
"41402719_NEG-400_2024-2_2024-11-23","41402719_NEG-400_2024-2","2024-11-23","9","Aprobado","storage limit exceeded"
"44436801_GEN-101_2024-2_2024-11-23","44436801_GEN-101_2024-2","2024-11-23","4","Aprobado","storage limit exceeded"
"33696189_DEV-101_2024-2_2024-11-23","33696189_DEV-101_2024-2","2024-11-23","2","Desaprobado","storage limit exceeded"
"43088662_NEG-400_2024-2_2024-11-23","43088662_NEG-400_2024-2","2024-11-23","4","Aprobado","storage limit exceeded"
"31725100_UX-100_2024-2_2024-11-23","31725100_UX-100_2024-2","2024-11-23","2","Desaprobado","storage limit exceeded"
"32659067_MKT-200_2024-2_2024-11-23","32659067_MKT-200_2024-2","2024-11-23","9","Aprobado","storage limit exceeded"
"33436656_DAT-201_2024-2_2024-11-24","33436656_DAT-201_2024-2","2024-11-24","9","Aprobado","storage limit exceeded"
"32991581_DAT-101_2024-2_2024-11-24","32991581_DAT-101_2024-2","2024-11-24","1","Desaprobado","storage limit exceeded"
"35740137_DAT-101_2024-2_2024-11-24","35740137_DAT-101_2024-2","2024-11-24","9","Aprobado","storage limit exceeded"
"37682475_DAT-101_2024-2_2024-11-24","37682475_DAT-101_2024-2","2024-11-24","1","Desaprobado","storage limit exceeded"
"44141804_MKT-200_2024-2_2024-11-24","44141804_MKT-200_2024-2","2024-11-24","7","Aprobado","storage limit exceeded"
"33541682_DAT-201_2024-2_2024-11-24","33541682_DAT-201_2024-2","2024-11-24","4","Aprobado","storage limit exceeded"
"44594931_DAT-201_2024-2_2024-11-24","44594931_DAT-201_2024-2","2024-11-24","9","Aprobado","storage limit exceeded"
"30542692_GEN-101_2024-2_2024-11-24","30542692_GEN-101_2024-2","2024-11-24","2","Desaprobado","storage limit exceeded"
"34631318_DAT-201_2024-2_2024-11-25","34631318_DAT-201_2024-2","2024-11-25","3","Desaprobado","storage limit exceeded"
"35579453_MKT-200_2024-2_2024-11-25","35579453_MKT-200_2024-2","2024-11-25","1","Desaprobado","storage limit exceeded"
"42909942_DEV-101_2024-2_2024-11-25","42909942_DEV-101_2024-2","2024-11-25","1","Desaprobado","storage limit exceeded"
"34759191_DAT-101_2024-2_2024-11-25","34759191_DAT-101_2024-2","2024-11-25","2","Desaprobado","storage limit exceeded"
"45419935_NEG-400_2024-2_2024-11-25","45419935_NEG-400_2024-2","2024-11-25","5","Aprobado","storage limit exceeded"
"45419935_DAT-201_2024-2_2024-11-25","45419935_DAT-201_2024-2","2024-11-25","4","Aprobado","storage limit exceeded"
"43023911_UX-100_2024-2_2024-11-25","43023911_UX-100_2024-2","2024-11-25","4","Aprobado","storage limit exceeded"
"35961291_GEN-101_2024-2_2024-11-25","35961291_GEN-101_2024-2","2024-11-25","10","Aprobado","storage limit exceeded"
"32443281_GEN-101_2024-2_2024-11-25","32443281_GEN-101_2024-2","2024-11-25","5","Aprobado","storage limit exceeded"
"32902968_NEG-400_2024-2_2024-11-25","32902968_NEG-400_2024-2","2024-11-25","10","Aprobado","storage limit exceeded"
"45076126_DAT-201_2024-2_2024-11-25","45076126_DAT-201_2024-2","2024-11-25","10","Aprobado","storage limit exceeded"
"41291663_NEG-400_2024-2_2024-11-25","41291663_NEG-400_2024-2","2024-11-25","4","Aprobado","storage limit exceeded"
"37444361_GEN-101_2024-2_2024-11-25","37444361_GEN-101_2024-2","2024-11-25","8","Aprobado","storage limit exceeded"
"42740444_DAT-201_2024-2_2024-11-25","42740444_DAT-201_2024-2","2024-11-25","2","Desaprobado","storage limit exceeded"
"33460388_NEG-400_2024-2_2024-11-25","33460388_NEG-400_2024-2","2024-11-25","7","Aprobado","storage limit exceeded"
"33109769_DEV-101_2024-2_2024-11-26","33109769_DEV-101_2024-2","2024-11-26","8","Aprobado","storage limit exceeded"
"36031653_DAT-101_2024-2_2024-11-26","36031653_DAT-101_2024-2","2024-11-26","8","Aprobado","storage limit exceeded"
"45422028_DEV-101_2024-2_2024-11-26","45422028_DEV-101_2024-2","2024-11-26","7","Aprobado","storage limit exceeded"
"33488611_DAT-201_2024-2_2024-11-26","33488611_DAT-201_2024-2","2024-11-26","4","Aprobado","storage limit exceeded"
"37604035_UX-100_2024-2_2024-11-26","37604035_UX-100_2024-2","2024-11-26","3","Desaprobado","storage limit exceeded"
"45341305_UX-100_2024-2_2024-11-26","45341305_UX-100_2024-2","2024-11-26","7","Aprobado","storage limit exceeded"
"35061213_IA-300_2024-2_2024-11-26","35061213_IA-300_2024-2","2024-11-26","10","Aprobado","storage limit exceeded"
"38622234_NEG-400_2024-2_2024-11-26","38622234_NEG-400_2024-2","2024-11-26","1","Desaprobado","storage limit exceeded"
"33699765_DAT-101_2024-2_2024-11-26","33699765_DAT-101_2024-2","2024-11-26","2","Desaprobado","storage limit exceeded"
"42287708_DAT-201_2024-2_2024-11-26","42287708_DAT-201_2024-2","2024-11-26","7","Aprobado","storage limit exceeded"
"45422028_GEN-101_2024-2_2024-11-26","45422028_GEN-101_2024-2","2024-11-26","5","Aprobado","storage limit exceeded"
"41664468_DEV-101_2024-2_2024-11-27","41664468_DEV-101_2024-2","2024-11-27","4","Aprobado","storage limit exceeded"
"37272214_UX-100_2024-2_2024-11-27","37272214_UX-100_2024-2","2024-11-27","8","Aprobado","storage limit exceeded"
"30763137_DAT-201_2024-2_2024-11-27","30763137_DAT-201_2024-2","2024-11-27","1","Desaprobado","storage limit exceeded"
"42645481_DAT-201_2024-2_2024-11-27","42645481_DAT-201_2024-2","2024-11-27","3","Desaprobado","storage limit exceeded"
"33648177_GEN-101_2024-2_2024-11-27","33648177_GEN-101_2024-2","2024-11-27","4","Aprobado","storage limit exceeded"
"35654379_MKT-200_2024-2_2024-11-27","35654379_MKT-200_2024-2","2024-11-27","1","Desaprobado","storage limit exceeded"
"41744958_DAT-201_2024-2_2024-11-27","41744958_DAT-201_2024-2","2024-11-27","6","Aprobado","storage limit exceeded"
"44059778_IA-300_2024-2_2024-11-27","44059778_IA-300_2024-2","2024-11-27","5","Aprobado","storage limit exceeded"
"43159265_NEG-400_2024-2_2024-11-27","43159265_NEG-400_2024-2","2024-11-27","4","Aprobado","storage limit exceeded"
"33957369_IA-300_2024-2_2024-11-28","33957369_IA-300_2024-2","2024-11-28","8","Aprobado","storage limit exceeded"
"43313143_DEV-101_2024-2_2024-11-28","43313143_DEV-101_2024-2","2024-11-28","4","Aprobado","storage limit exceeded"
"37573276_GEN-101_2024-2_2024-11-28","37573276_GEN-101_2024-2","2024-11-28","8","Aprobado","storage limit exceeded"
"31636346_DAT-101_2024-2_2024-11-28","31636346_DAT-101_2024-2","2024-11-28","8","Aprobado","storage limit exceeded"
"44113409_UX-100_2024-2_2024-11-28","44113409_UX-100_2024-2","2024-11-28","9","Aprobado","storage limit exceeded"
"40965886_DAT-201_2024-2_2024-11-28","40965886_DAT-201_2024-2","2024-11-28","1","Desaprobado","storage limit exceeded"
"32556008_MKT-200_2024-2_2024-11-28","32556008_MKT-200_2024-2","2024-11-28","10","Aprobado","storage limit exceeded"
"37556007_GEN-101_2024-2_2024-11-28","37556007_GEN-101_2024-2","2024-11-28","8","Aprobado","storage limit exceeded"
"33910188_MKT-200_2024-2_2024-11-28","33910188_MKT-200_2024-2","2024-11-28","6","Aprobado","storage limit exceeded"
"35652925_DEV-101_2024-2_2024-11-28","35652925_DEV-101_2024-2","2024-11-28","1","Desaprobado","storage limit exceeded"
"33722791_UX-100_2024-2_2024-11-28","33722791_UX-100_2024-2","2024-11-28","9","Aprobado","storage limit exceeded"
"43001086_MKT-200_2024-2_2024-11-28","43001086_MKT-200_2024-2","2024-11-28","8","Aprobado","storage limit exceeded"
"30348701_GEN-101_2024-2_2024-11-28","30348701_GEN-101_2024-2","2024-11-28","7","Aprobado","storage limit exceeded"
"31704019_NEG-400_2024-2_2024-11-28","31704019_NEG-400_2024-2","2024-11-28","4","Aprobado","storage limit exceeded"
"33193102_GEN-101_2024-2_2024-11-28","33193102_GEN-101_2024-2","2024-11-28","1","Desaprobado","storage limit exceeded"
"31134185_MKT-200_2024-2_2024-11-28","31134185_MKT-200_2024-2","2024-11-28","9","Aprobado","storage limit exceeded"
"30996789_IA-300_2024-2_2024-11-28","30996789_IA-300_2024-2","2024-11-28","9","Aprobado","storage limit exceeded"
"41883892_MKT-200_2024-2_2024-11-28","41883892_MKT-200_2024-2","2024-11-28","2","Desaprobado","storage limit exceeded"
"30808302_GEN-101_2024-2_2024-11-29","30808302_GEN-101_2024-2","2024-11-29","1","Desaprobado","storage limit exceeded"
"36861254_DEV-101_2024-2_2024-11-29","36861254_DEV-101_2024-2","2024-11-29","3","Desaprobado","storage limit exceeded"
"38657054_DAT-201_2024-2_2024-11-29","38657054_DAT-201_2024-2","2024-11-29","6","Aprobado","storage limit exceeded"
"45561312_NEG-400_2024-2_2024-11-29","45561312_NEG-400_2024-2","2024-11-29","4","Aprobado","storage limit exceeded"
"34933089_MKT-200_2024-2_2024-11-29","34933089_MKT-200_2024-2","2024-11-29","6","Aprobado","storage limit exceeded"
"34007375_UX-100_2024-2_2024-11-29","34007375_UX-100_2024-2","2024-11-29","2","Desaprobado","storage limit exceeded"
"44536877_GEN-101_2024-2_2024-11-29","44536877_GEN-101_2024-2","2024-11-29","1","Desaprobado","storage limit exceeded"
"32702619_DEV-101_2024-2_2024-11-29","32702619_DEV-101_2024-2","2024-11-29","4","Aprobado","storage limit exceeded"
"45840080_DEV-101_2024-2_2024-11-29","45840080_DEV-101_2024-2","2024-11-29","6","Aprobado","storage limit exceeded"
"39556507_DAT-201_2024-2_2024-11-30","39556507_DAT-201_2024-2","2024-11-30","6","Aprobado","storage limit exceeded"
"32259990_MKT-200_2024-2_2024-11-30","32259990_MKT-200_2024-2","2024-11-30","2","Desaprobado","storage limit exceeded"
"31370404_IA-300_2024-2_2024-11-30","31370404_IA-300_2024-2","2024-11-30","2","Desaprobado","storage limit exceeded"
"37326359_UX-100_2024-2_2024-11-30","37326359_UX-100_2024-2","2024-11-30","6","Aprobado","storage limit exceeded"
"40214433_UX-100_2024-2_2024-11-30","40214433_UX-100_2024-2","2024-11-30","2","Desaprobado","storage limit exceeded"
"43695489_DEV-101_2024-2_2024-11-30","43695489_DEV-101_2024-2","2024-11-30","1","Desaprobado","storage limit exceeded"
"44713441_UX-100_2024-2_2024-11-30","44713441_UX-100_2024-2","2024-11-30","4","Aprobado","storage limit exceeded"
"31158762_DAT-201_2024-2_2024-11-30","31158762_DAT-201_2024-2","2024-11-30","10","Aprobado","storage limit exceeded"
"34724187_GEN-101_2024-2_2024-11-30","34724187_GEN-101_2024-2","2024-11-30","5","Aprobado","storage limit exceeded"
"44555423_IA-300_2024-2_2024-11-30","44555423_IA-300_2024-2","2024-11-30","6","Aprobado","storage limit exceeded"
"36279807_UX-100_2024-2_2024-11-30","36279807_UX-100_2024-2","2024-11-30","6","Aprobado","storage limit exceeded"
"31036656_IA-300_2024-2_2024-11-30","31036656_IA-300_2024-2","2024-11-30","1","Desaprobado","storage limit exceeded"
"35449166_GEN-101_2024-2_2024-11-30","35449166_GEN-101_2024-2","2024-11-30","7","Aprobado","storage limit exceeded"
"32486624_NEG-400_2024-2_2024-11-30","32486624_NEG-400_2024-2","2024-11-30","2","Desaprobado","storage limit exceeded"
"43904609_MKT-200_2024-2_2024-11-30","43904609_MKT-200_2024-2","2024-11-30","10","Aprobado","storage limit exceeded"
"36744678_UX-100_2024-2_2024-11-30","36744678_UX-100_2024-2","2024-11-30","8","Aprobado","storage limit exceeded"
"39251592_GEN-101_2024-2_2024-11-30","39251592_GEN-101_2024-2","2024-11-30","7","Aprobado","storage limit exceeded"
"37080082_DAT-101_2024-2_2024-12-01","37080082_DAT-101_2024-2","2024-12-01","4","Aprobado","storage limit exceeded"
"31301580_MKT-200_2024-2_2024-12-01","31301580_MKT-200_2024-2","2024-12-01","2","Desaprobado","storage limit exceeded"
"35061213_DAT-201_2024-2_2024-12-01","35061213_DAT-201_2024-2","2024-12-01","2","Desaprobado","storage limit exceeded"
"42590810_GEN-101_2024-2_2024-12-01","42590810_GEN-101_2024-2","2024-12-01","8","Aprobado","storage limit exceeded"
"37915491_IA-300_2024-2_2024-12-01","37915491_IA-300_2024-2","2024-12-01","10","Aprobado","storage limit exceeded"
"35409911_NEG-400_2024-2_2024-12-01","35409911_NEG-400_2024-2","2024-12-01","4","Aprobado","storage limit exceeded"
"36907787_GEN-101_2024-2_2024-12-01","36907787_GEN-101_2024-2","2024-12-01","3","Desaprobado","storage limit exceeded"
"43583039_NEG-400_2024-2_2024-12-01","43583039_NEG-400_2024-2","2024-12-01","9","Aprobado","storage limit exceeded"
"38137274_UX-100_2024-2_2024-12-01","38137274_UX-100_2024-2","2024-12-01","4","Aprobado","storage limit exceeded"
"42954368_DEV-101_2024-2_2024-12-01","42954368_DEV-101_2024-2","2024-12-01","6","Aprobado","storage limit exceeded"
"33247205_DAT-201_2024-2_2024-12-01","33247205_DAT-201_2024-2","2024-12-01","10","Aprobado","storage limit exceeded"
"33678309_DAT-201_2024-2_2024-12-02","33678309_DAT-201_2024-2","2024-12-02","9","Aprobado","storage limit exceeded"
"36594040_MKT-200_2024-2_2024-12-02","36594040_MKT-200_2024-2","2024-12-02","3","Desaprobado","storage limit exceeded"
"30081724_NEG-400_2024-2_2024-12-02","30081724_NEG-400_2024-2","2024-12-02","8","Aprobado","storage limit exceeded"
"32575818_GEN-101_2024-2_2024-12-02","32575818_GEN-101_2024-2","2024-12-02","4","Aprobado","storage limit exceeded"
"45948143_GEN-101_2024-2_2024-12-02","45948143_GEN-101_2024-2","2024-12-02","10","Aprobado","storage limit exceeded"
